sep=,
DeviceTag:,Xsens
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-04-03_10:38:19_179 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
936,230837604,0.932878,0.201064,0.019227,0.298231,-0.026456,0.003756,0.282144
937,230854271,0.932876,0.201078,0.019298,0.298226,-0.036345,-0.005210,0.260139
938,230870938,0.932871,0.201111,0.019357,0.298214,-0.045660,-0.028762,0.249542
939,230887605,0.932871,0.201112,0.019371,0.298210,-0.030254,-0.000264,0.274473
940,230904272,0.932866,0.201164,0.019401,0.298191,-0.037119,-0.026269,0.239852
941,230920939,0.932861,0.201173,0.019432,0.298198,-0.063204,-0.023103,0.314854
942,230937606,0.932903,0.201021,0.019338,0.298177,0.044280,-0.029769,0.261638
943,230954273,0.932914,0.201020,0.019358,0.298141,-0.003943,-0.084828,0.233676
944,230970940,0.932914,0.201017,0.019359,0.298142,-0.053609,-0.106674,0.234052
945,230987607,0.932912,0.201059,0.019322,0.298123,-0.019979,-0.082454,0.283917
946,231004274,0.932895,0.201181,0.019382,0.298089,0.016693,-0.036230,0.233154
947,231020941,0.932871,0.201326,0.019427,0.298064,-0.011864,-0.006861,0.244358
948,231037608,0.932859,0.201427,0.019435,0.298033,0.026631,0.022361,0.253795
949,231054275,0.932863,0.201432,0.019398,0.298020,0.020677,-0.004846,0.240993
950,231070942,0.932854,0.201488,0.019386,0.298010,0.026843,-0.040255,0.255197
951,231087609,0.932829,0.201562,0.019415,0.298038,-0.006813,-0.057994,0.309768
952,231104276,0.932794,0.201610,0.019470,0.298109,-0.055964,-0.074658,0.275930
953,231120943,0.932763,0.201735,0.019551,0.298118,-0.030512,-0.028392,0.245355
954,231137610,0.932752,0.201803,0.019613,0.298101,-0.037135,0.010561,0.292006
955,231154277,0.932758,0.201792,0.019655,0.298088,-0.016280,0.029171,0.234143
956,231170944,0.932769,0.201718,0.019664,0.298104,-0.020490,-0.024423,0.224684
957,231187611,0.932761,0.201724,0.019683,0.298124,-0.024055,-0.053262,0.230156
958,231204278,0.932757,0.201749,0.019712,0.298116,-0.003189,-0.069118,0.259277
959,231220945,0.932742,0.201812,0.019777,0.298117,-0.023140,-0.061030,0.258835
960,231237612,0.932741,0.201902,0.019846,0.298054,0.016919,-0.062055,0.266370
961,231254279,0.932743,0.202000,0.019967,0.297974,-0.030598,-0.047648,0.256943
962,231270946,0.932755,0.202042,0.020000,0.297904,-0.024551,-0.022153,0.257206
963,231287613,0.932756,0.202110,0.020021,0.297854,0.015931,-0.022102,0.197367
964,231304280,0.932742,0.202263,0.020055,0.297792,-0.002890,0.002123,0.238667
965,231320947,0.932733,0.202302,0.020026,0.297797,-0.007090,-0.023104,0.274261
966,231337614,0.932725,0.202362,0.020005,0.297780,0.011741,-0.075047,0.259716
967,231354281,0.932708,0.202453,0.020032,0.297772,-0.010278,-0.048451,0.286121
968,231370948,0.932690,0.202534,0.020041,0.297770,-0.034443,-0.020449,0.246107
969,231387615,0.932687,0.202563,0.019945,0.297767,-0.024377,-0.045319,0.258904
970,231404282,0.932655,0.202644,0.019917,0.297814,-0.021415,-0.031017,0.273419
971,231420949,0.932646,0.202702,0.019819,0.297810,-0.031860,-0.057146,0.241333
972,231437616,0.932644,0.202776,0.019736,0.297769,-0.045662,-0.036824,0.216859
973,231454283,0.932666,0.202705,0.019707,0.297752,0.045252,-0.019281,0.321940
974,231470950,0.932684,0.202644,0.019747,0.297734,0.023574,-0.036231,0.261261
975,231487617,0.932702,0.202597,0.019815,0.297707,-0.020404,-0.023160,0.285178
976,231504284,0.932722,0.202529,0.019852,0.297687,-0.047094,-0.008816,0.235733
977,231520951,0.932731,0.202502,0.019908,0.297672,-0.045243,-0.041643,0.223869
978,231537618,0.932743,0.202544,0.019969,0.297603,0.010261,-0.046548,0.256167
979,231554285,0.932766,0.202595,0.020111,0.297486,0.063936,-0.029663,0.268155
980,231570952,0.932789,0.202667,0.020275,0.297354,0.052423,-0.052036,0.222266
981,231587619,0.932762,0.202849,0.020450,0.297304,0.008650,-0.064637,0.219626
982,231604286,0.932736,0.203018,0.020595,0.297259,-0.008368,-0.047332,0.228406
983,231620953,0.932688,0.203228,0.020792,0.297253,-0.035424,-0.056398,0.233053
984,231637620,0.932643,0.203475,0.020966,0.297212,-0.037322,-0.053327,0.260468
985,231654287,0.932616,0.203659,0.021148,0.297159,0.024210,-0.017526,0.302767
986,231670954,0.932608,0.203750,0.021321,0.297109,0.003699,-0.050442,0.326838
987,231687621,0.932592,0.203796,0.021512,0.297113,-0.050163,-0.043332,0.280125
988,231704288,0.932579,0.203783,0.021623,0.297155,-0.077178,-0.030417,0.241489
989,231720955,0.932571,0.203796,0.021702,0.297168,-0.042439,0.021157,0.221457
990,231737622,0.932580,0.203758,0.021727,0.297163,-0.050889,0.029242,0.244647
991,231754289,0.932601,0.203611,0.021689,0.297201,-0.050232,0.016828,0.248528
992,231770956,0.932654,0.203332,0.021461,0.297242,-0.001586,-0.051970,0.242163
993,231787623,0.932689,0.203162,0.021281,0.297262,0.031874,-0.083052,0.272693
994,231804290,0.932716,0.203032,0.021135,0.297274,0.050290,-0.089068,0.272915
995,231820957,0.932734,0.202968,0.021042,0.297267,0.027462,-0.107588,0.230002
996,231837624,0.932716,0.203121,0.021075,0.297217,0.006100,-0.039515,0.199663
997,231854291,0.932687,0.203304,0.021074,0.297185,-0.004456,0.010137,0.218526
998,231870958,0.932642,0.203536,0.021031,0.297170,-0.026281,0.016981,0.193480
999,231887625,0.932589,0.203739,0.020910,0.297206,-0.040952,0.010119,0.267733
1000,231904292,0.932536,0.203893,0.020725,0.297280,-0.029405,-0.041904,0.219409
1001,231920959,0.932477,0.204062,0.020614,0.297355,-0.024734,-0.048354,0.278654
1002,231937626,0.932443,0.204158,0.020523,0.297402,-0.018913,-0.041197,0.280710
1003,231954293,0.932422,0.204218,0.020531,0.297429,-0.033528,-0.024379,0.290565
1004,231970960,0.932425,0.204095,0.020408,0.297509,-0.072508,-0.036462,0.262650
1005,231987627,0.932429,0.203966,0.020229,0.297599,-0.004065,-0.082825,0.255696
1006,232004294,0.932437,0.203884,0.020060,0.297640,-0.013355,-0.083279,0.299049
1007,232020961,0.932451,0.203883,0.019934,0.297608,0.040187,-0.071828,0.248434
1008,232037628,0.932452,0.203951,0.019847,0.297561,-0.000591,-0.063097,0.267263
1009,232054295,0.932455,0.204026,0.019753,0.297509,0.010189,-0.059366,0.257614
1010,232070962,0.932444,0.204119,0.019666,0.297486,0.043902,0.012031,0.193972
1011,232087629,0.932433,0.204211,0.019577,0.297461,-0.012245,-0.015262,0.238050
1012,232104296,0.932398,0.204354,0.019499,0.297477,-0.019023,-0.012661,0.238652
1013,232120963,0.932365,0.204478,0.019513,0.297497,-0.052173,-0.014407,0.276256
1014,232137630,0.932355,0.204489,0.019457,0.297522,-0.006033,0.002379,0.244525
1015,232154297,0.932330,0.204580,0.019438,0.297540,-0.007382,-0.025614,0.218597
1016,232170964,0.932297,0.204657,0.019356,0.297596,-0.019441,-0.035071,0.255694
1017,232187631,0.932262,0.204766,0.019288,0.297634,-0.011324,-0.058080,0.246844
1018,232204298,0.932210,0.204930,0.019225,0.297690,-0.027611,-0.060081,0.278076
1019,232220965,0.932183,0.205022,0.019163,0.297715,-0.027056,-0.058975,0.293443
1020,232237632,0.932174,0.205093,0.019118,0.297696,-0.025036,-0.019304,0.219438
1021,232254299,0.932176,0.205124,0.019062,0.297671,-0.076460,-0.000838,0.197144
1022,232270966,0.932189,0.205056,0.018842,0.297691,-0.040410,-0.017601,0.219906
1023,232287633,0.932204,0.204936,0.018752,0.297735,0.026451,-0.037224,0.291593
1024,232304300,0.932200,0.204815,0.018632,0.297839,0.025277,-0.074396,0.253636
1025,232320967,0.932203,0.204772,0.018552,0.297862,0.061919,-0.091134,0.249201
1026,232337634,0.932189,0.204955,0.018555,0.297779,0.004810,-0.022414,0.236738
1027,232354301,0.932185,0.205103,0.018538,0.297690,-0.018976,-0.042176,0.231688
1028,232370968,0.932166,0.205303,0.018519,0.297616,-0.030733,-0.048038,0.263678
1029,232387635,0.932153,0.205424,0.018454,0.297576,-0.007060,-0.016095,0.275310
1030,232404302,0.932134,0.205532,0.018442,0.297562,0.007505,-0.027706,0.276376
1031,232420969,0.932112,0.205614,0.018442,0.297575,-0.029218,-0.026682,0.319662
1032,232437636,0.932116,0.205504,0.018363,0.297643,-0.059646,-0.010830,0.242263
1033,232454303,0.932129,0.205383,0.018248,0.297693,-0.005378,-0.039009,0.197013
1034,232470970,0.932146,0.205283,0.018100,0.297716,-0.042074,-0.044308,0.258755
1035,232487637,0.932168,0.205176,0.017920,0.297731,-0.019647,-0.040954,0.275825
1036,232504304,0.932208,0.205052,0.017769,0.297702,0.034962,-0.070851,0.308447
1037,232520971,0.932224,0.205015,0.017701,0.297682,-0.009932,-0.029904,0.267537
1038,232537638,0.932233,0.204955,0.017626,0.297700,-0.016221,-0.016979,0.247056
1039,232554305,0.932257,0.204878,0.017584,0.297678,-0.016246,0.000255,0.244171
1040,232570972,0.932291,0.204789,0.017598,0.297633,-0.059766,0.036844,0.253120
1041,232587639,0.932348,0.204538,0.017505,0.297634,-0.041708,-0.006442,0.247614
1042,232604306,0.932390,0.204267,0.017268,0.297701,0.032526,-0.062976,0.236727
1043,232620973,0.932429,0.204043,0.017109,0.297741,0.008839,-0.024180,0.253480
1044,232637640,0.932512,0.203661,0.016894,0.297755,0.069058,-0.084320,0.271325
1045,232654307,0.932560,0.203435,0.016858,0.297762,0.026032,-0.082308,0.258469
1046,232670974,0.932589,0.203299,0.016872,0.297763,0.021766,-0.051213,0.267355
1047,232687641,0.932597,0.203251,0.016973,0.297766,-0.031407,-0.022053,0.254861
1048,232704308,0.932607,0.203199,0.016997,0.297767,-0.048694,0.006168,0.206325
1049,232720975,0.932606,0.203169,0.016976,0.297791,-0.052188,0.010596,0.217883
1050,232737642,0.932612,0.203107,0.016897,0.297820,-0.032287,-0.004672,0.212209
1051,232754309,0.932624,0.202977,0.016789,0.297878,0.026276,-0.046547,0.264851
1052,232770976,0.932635,0.202857,0.016703,0.297930,-0.003081,-0.090809,0.253363
1053,232787643,0.932636,0.202819,0.016643,0.297955,0.002979,-0.090551,0.268030
1054,232804310,0.932640,0.202808,0.016615,0.297953,-0.060252,-0.059229,0.225198
1055,232820977,0.932640,0.202799,0.016612,0.297959,-0.074428,-0.020308,0.263770
1056,232837644,0.932682,0.202585,0.016555,0.297975,-0.056394,0.031013,0.273324
1057,232854311,0.932738,0.202292,0.016452,0.298004,-0.014923,0.002503,0.225180
1058,232870978,0.932793,0.201995,0.016364,0.298040,0.023164,-0.025322,0.232387
1059,232887645,0.932818,0.201861,0.016254,0.298058,-0.004742,-0.092066,0.184023
1060,232904312,0.932817,0.201931,0.016075,0.298024,-0.036333,-0.062582,0.202216
1061,232920979,0.932796,0.202124,0.015856,0.297969,-0.076814,-0.054734,0.247237
1062,232937646,0.932761,0.202346,0.015582,0.297942,-0.073861,-0.013322,0.246682
1063,232954313,0.932734,0.202500,0.015355,0.297936,-0.036903,-0.023339,0.241073
1064,232970980,0.932723,0.202628,0.015162,0.297893,0.005635,-0.020702,0.254068
1065,232987647,0.932721,0.202745,0.015081,0.297823,0.015496,-0.003416,0.272515
1066,233004314,0.932715,0.202849,0.015011,0.297773,0.044248,-0.028755,0.290730
1067,233020981,0.932730,0.202870,0.014916,0.297717,-0.000325,-0.022442,0.265089
1068,233037648,0.932738,0.202920,0.014804,0.297664,0.041293,-0.044325,0.223045
1069,233054315,0.932723,0.203083,0.014820,0.297600,0.008845,-0.031109,0.316163
1070,233070982,0.932710,0.203169,0.014841,0.297582,-0.119383,-0.024889,0.262284
1071,233087649,0.932730,0.203123,0.014717,0.297554,-0.031290,-0.023535,0.262555
1072,233104316,0.932761,0.202972,0.014693,0.297562,0.014137,0.034733,0.246568
1073,233120983,0.932788,0.202814,0.014667,0.297588,0.034070,-0.025921,0.242738
1074,233137650,0.932799,0.202725,0.014667,0.297614,0.011373,-0.006279,0.258080
1075,233154317,0.932825,0.202595,0.014701,0.297617,-0.003680,0.013246,0.265223
1076,233170984,0.932870,0.202438,0.014784,0.297579,-0.052105,-0.054688,0.245843
1077,233187651,0.932923,0.202369,0.014838,0.297458,-0.039838,-0.062118,0.244871
1078,233204318,0.932975,0.202326,0.014950,0.297318,0.005169,-0.042635,0.224576
1079,233220985,0.933001,0.202285,0.015017,0.297262,-0.037860,-0.022245,0.208904
1080,233237652,0.933014,0.202305,0.015081,0.297203,0.000387,-0.047978,0.225719
1081,233254319,0.933036,0.202345,0.015173,0.297104,0.036955,-0.024890,0.223237
1082,233270986,0.933041,0.202472,0.015299,0.296994,0.030068,-0.044649,0.246711
1083,233287653,0.933031,0.202609,0.015415,0.296927,0.010143,-0.052353,0.268572
1084,233304320,0.933037,0.202784,0.015549,0.296780,-0.000489,-0.077533,0.264910
1085,233320987,0.933044,0.202926,0.015694,0.296654,-0.039890,-0.049496,0.271900
1086,233337654,0.933055,0.203015,0.015821,0.296551,-0.031911,-0.033539,0.291917
1087,233354321,0.933050,0.203101,0.015952,0.296501,-0.022820,-0.026753,0.302048
1088,233370988,0.933042,0.203198,0.016070,0.296454,-0.030260,0.031254,0.275486
1089,233387655,0.933033,0.203226,0.016166,0.296458,-0.028191,0.069201,0.300010
1090,233404322,0.933035,0.203079,0.016178,0.296553,-0.034216,0.026664,0.257236
1091,233420989,0.933038,0.202888,0.016184,0.296671,0.039887,-0.003353,0.227572
1092,233437656,0.933042,0.202691,0.016145,0.296797,-0.028947,-0.054508,0.253582
1093,233454323,0.933029,0.202534,0.016098,0.296947,-0.062446,-0.080872,0.247069
1094,233470990,0.933029,0.202430,0.016033,0.297023,-0.024481,-0.098752,0.292397
1095,233487657,0.933042,0.202370,0.016040,0.297023,-0.074999,-0.004928,0.229392
1096,233504324,0.933035,0.202330,0.016035,0.297071,-0.045133,-0.020365,0.206102
1097,233520991,0.933010,0.202346,0.016044,0.297137,-0.019811,0.011143,0.202365
1098,233537658,0.933002,0.202303,0.016025,0.297193,0.003149,-0.022412,0.244226
1099,233554325,0.933007,0.202219,0.016013,0.297236,-0.019273,-0.109357,0.272200
1100,233570992,0.933044,0.202065,0.016074,0.297221,0.013355,-0.081470,0.318053
1101,233587659,0.933126,0.201805,0.016262,0.297131,0.008813,-0.030949,0.323049
1102,233604326,0.933208,0.201503,0.016480,0.297067,-0.017067,-0.000290,0.239604
1103,233620993,0.933254,0.201305,0.016627,0.297046,0.018800,0.019102,0.190930
1104,233637660,0.933278,0.201146,0.016722,0.297074,-0.014672,0.015559,0.221385
1105,233654327,0.933282,0.201014,0.016769,0.297147,-0.000651,-0.042942,0.253166
1106,233670994,0.933284,0.200949,0.016840,0.297181,0.016612,-0.065425,0.287935
1107,233687661,0.933303,0.200896,0.016971,0.297151,-0.005593,-0.025788,0.250993
1108,233704328,0.933328,0.200753,0.017082,0.297161,0.013937,-0.033385,0.208575
1109,233720995,0.933350,0.200661,0.017230,0.297145,-0.045791,-0.015957,0.199168
1110,233737662,0.933349,0.200619,0.017308,0.297175,-0.007588,-0.038868,0.237667
1111,233754329,0.933321,0.200597,0.017460,0.297268,-0.018028,-0.029758,0.323762
1112,233770996,0.933309,0.200523,0.017623,0.297346,-0.028717,-0.055037,0.249281
1113,233787663,0.933275,0.200581,0.017737,0.297405,-0.042965,-0.065016,0.230532
1114,233804330,0.933248,0.200651,0.017797,0.297441,-0.052384,0.007456,0.213891
1115,233820997,0.933219,0.200748,0.017764,0.297467,-0.054533,-0.001100,0.257658
1116,233837664,0.933199,0.200849,0.017772,0.297461,-0.040953,-0.021814,0.288087
1117,233854331,0.933176,0.200904,0.017763,0.297498,-0.014531,-0.012630,0.282376
1118,233870998,0.933131,0.201086,0.017828,0.297513,-0.050241,-0.031160,0.227997
1119,233887665,0.933092,0.201268,0.017774,0.297514,-0.088929,-0.079059,0.244081
1120,233904332,0.933096,0.201272,0.017802,0.297498,0.027276,-0.028298,0.352034
1121,233920999,0.933094,0.201262,0.017848,0.297508,-0.000302,-0.059416,0.257610
1122,233937666,0.933089,0.201329,0.017940,0.297471,0.036109,-0.036099,0.264254
1123,233954333,0.933094,0.201435,0.018049,0.297377,0.027893,0.045420,0.224678
1124,233971000,0.933072,0.201564,0.018117,0.297357,-0.035639,0.006657,0.220592
1125,233987667,0.933031,0.201743,0.018098,0.297366,-0.015930,-0.028027,0.275928
1126,234004334,0.932993,0.201876,0.018122,0.297390,-0.053569,-0.020813,0.333577
1127,234021001,0.932994,0.201863,0.018097,0.297398,-0.050630,-0.014098,0.285653
1128,234037668,0.932989,0.201820,0.018090,0.297444,-0.005405,-0.004752,0.213219
1129,234054335,0.932987,0.201730,0.018117,0.297509,0.011922,-0.043054,0.217593
1130,234071002,0.932972,0.201696,0.018097,0.297582,0.051461,-0.098665,0.223354
1131,234087669,0.932944,0.201760,0.018125,0.297624,0.010085,-0.098444,0.249136
1132,234104336,0.932936,0.201839,0.018182,0.297591,0.013286,-0.108188,0.275303
1133,234121003,0.932937,0.201948,0.018271,0.297509,-0.040133,-0.017096,0.254508
1134,234137670,0.932931,0.202075,0.018361,0.297436,-0.044901,0.016224,0.247568
1135,234154337,0.932911,0.202193,0.018400,0.297415,-0.043745,-0.017012,0.223591
1136,234171004,0.932902,0.202285,0.018445,0.297378,-0.022333,-0.003256,0.243223
1137,234187671,0.932885,0.202349,0.018497,0.297386,-0.038039,0.000837,0.250879
1138,234204338,0.932873,0.202377,0.018487,0.297406,-0.031030,-0.051762,0.280753
1139,234221005,0.932858,0.202324,0.018417,0.297492,0.030232,-0.055620,0.266274
1140,234237672,0.932842,0.202343,0.018426,0.297530,-0.008319,-0.041750,0.257871
1141,234254339,0.932827,0.202374,0.018416,0.297556,-0.024371,-0.074600,0.249549
1142,234271006,0.932820,0.202441,0.018442,0.297532,-0.024891,-0.005761,0.299591
1143,234287673,0.932824,0.202427,0.018442,0.297528,-0.018553,-0.025974,0.278528
1144,234304340,0.932803,0.202478,0.018463,0.297558,-0.014390,-0.046043,0.257700
1145,234321007,0.932784,0.202551,0.018506,0.297564,0.025642,0.003494,0.270934
1146,234337674,0.932780,0.202469,0.018482,0.297636,-0.018484,-0.006686,0.250404
1147,234354341,0.932762,0.202463,0.018458,0.297696,-0.044081,-0.056459,0.178720
1148,234371008,0.932752,0.202501,0.018407,0.297706,-0.055058,0.013423,0.258367
1149,234387675,0.932768,0.202432,0.018340,0.297707,-0.013547,-0.004951,0.266096
1150,234404342,0.932767,0.202414,0.018313,0.297724,0.020750,-0.030662,0.225759
1151,234421009,0.932764,0.202435,0.018325,0.297718,0.017080,-0.007724,0.281533
1152,234437676,0.932745,0.202473,0.018343,0.297750,0.013593,-0.017450,0.239200
1153,234454343,0.932715,0.202605,0.018395,0.297750,-0.011887,-0.040137,0.240955
1154,234471010,0.932680,0.202780,0.018444,0.297739,-0.050160,-0.046240,0.250901
1155,234487677,0.932680,0.202821,0.018388,0.297715,-0.042997,-0.051663,0.267669
1156,234504344,0.932693,0.202744,0.018326,0.297728,-0.029095,-0.022136,0.255042
1157,234521011,0.932698,0.202737,0.018283,0.297719,0.029965,-0.057412,0.207526
1158,234537678,0.932681,0.202770,0.018312,0.297749,-0.003968,-0.032637,0.280496
1159,234554345,0.932675,0.202776,0.018354,0.297761,0.010048,-0.047020,0.281810
1160,234571012,0.932673,0.202804,0.018470,0.297742,-0.032782,-0.036266,0.277351
1161,234587679,0.932669,0.202868,0.018579,0.297706,-0.010283,-0.018408,0.259042
1162,234604346,0.932648,0.202965,0.018675,0.297698,-0.019775,0.002297,0.202175
1163,234621013,0.932609,0.203169,0.018735,0.297679,-0.018399,-0.036781,0.250131
1164,234637680,0.932566,0.203419,0.018796,0.297637,0.007097,-0.006288,0.214877
1165,234654347,0.932510,0.203714,0.018776,0.297613,-0.088209,-0.068090,0.233560
1166,234671014,0.932474,0.203867,0.018743,0.297623,-0.012903,0.001792,0.299872
1167,234687681,0.932464,0.203868,0.018714,0.297656,0.023183,-0.049183,0.281030
1168,234704348,0.932442,0.203943,0.018791,0.297668,0.024778,-0.061136,0.258120
1169,234721015,0.932410,0.204070,0.018842,0.297677,0.020742,-0.034446,0.244850
1170,234737682,0.932378,0.204275,0.018952,0.297630,-0.022137,-0.007930,0.264654
1171,234754349,0.932349,0.204523,0.018984,0.297549,-0.058269,-0.029135,0.249684
1172,234771016,0.932316,0.204780,0.019002,0.297476,-0.023875,0.022676,0.276608
1173,234787683,0.932294,0.204894,0.018964,0.297466,-0.014485,-0.007615,0.258260
1174,234804350,0.932274,0.204980,0.018931,0.297472,-0.022944,-0.023601,0.277887
1175,234821017,0.932260,0.204967,0.018951,0.297524,-0.019820,-0.018046,0.285694
1176,234837684,0.932262,0.204849,0.018951,0.297601,0.006772,-0.010078,0.235825
1177,234854351,0.932273,0.204722,0.018988,0.297649,-0.028484,-0.009894,0.271632
1178,234871018,0.932294,0.204568,0.019000,0.297689,-0.024885,-0.014673,0.265993
1179,234887685,0.932322,0.204399,0.019018,0.297716,0.022305,-0.050948,0.311748
1180,234904352,0.932381,0.204100,0.018870,0.297745,-0.032735,-0.050237,0.291175
1181,234921019,0.932462,0.203705,0.018709,0.297772,-0.047657,-0.072498,0.244262
1182,234937686,0.932547,0.203396,0.018638,0.297722,-0.019891,-0.051086,0.215241
1183,234954353,0.932616,0.203198,0.018675,0.297639,0.011686,-0.003997,0.200254
1184,234971020,0.932667,0.203005,0.018709,0.297610,0.032275,0.007618,0.297669
1185,234987687,0.932714,0.202743,0.018732,0.297639,0.092189,-0.102432,0.280306
1186,235004354,0.932706,0.202649,0.018800,0.297723,0.029412,-0.108984,0.254175
1187,235021021,0.932693,0.202631,0.018874,0.297772,-0.016005,-0.087964,0.226106
1188,235037688,0.932664,0.202743,0.018973,0.297780,-0.066254,-0.047133,0.239500
1189,235054355,0.932640,0.202903,0.019082,0.297739,-0.018027,0.034071,0.260325
1190,235071022,0.932623,0.202975,0.019220,0.297734,-0.035416,0.048144,0.268333
1191,235087689,0.932612,0.203003,0.019292,0.297745,-0.016734,0.021894,0.231350
1192,235104356,0.932588,0.202989,0.019296,0.297831,-0.013430,0.031986,0.241297
1193,235121023,0.932567,0.203004,0.019350,0.297883,-0.057599,-0.038837,0.239753
1194,235137690,0.932545,0.203036,0.019365,0.297927,-0.081074,-0.014991,0.230532
1195,235154357,0.932552,0.203054,0.019367,0.297893,-0.033822,-0.042920,0.254443
1196,235171024,0.932547,0.203100,0.019399,0.297876,-0.003156,-0.102546,0.295387
1197,235187691,0.932550,0.203143,0.019492,0.297831,0.012961,-0.026071,0.283911
1198,235204358,0.932556,0.203086,0.019608,0.297844,-0.009204,-0.031128,0.282080
1199,235221025,0.932543,0.203071,0.019736,0.297888,-0.018089,-0.038020,0.219254
1200,235237692,0.932541,0.203063,0.019823,0.297893,-0.022682,-0.017381,0.211108
1201,235254359,0.932547,0.203048,0.019841,0.297884,-0.022181,-0.080874,0.268405
1202,235271026,0.932546,0.203083,0.019874,0.297859,0.020637,-0.051703,0.284073
1203,235287693,0.932551,0.203059,0.019892,0.297859,-0.001990,-0.030813,0.275514
1204,235304360,0.932533,0.203064,0.019916,0.297912,-0.015105,-0.033530,0.250319
1205,235321027,0.932499,0.203110,0.019954,0.297983,-0.067293,0.003815,0.254267
1206,235337694,0.932491,0.203073,0.019949,0.298033,-0.012734,0.013461,0.202740
1207,235354361,0.932488,0.203017,0.019967,0.298080,0.001722,-0.033919,0.251048
1208,235371028,0.932488,0.202995,0.019945,0.298095,0.024314,-0.064300,0.232931
1209,235387695,0.932493,0.202968,0.019911,0.298100,0.005980,-0.090045,0.281269
1210,235404362,0.932501,0.202988,0.019875,0.298065,0.034547,-0.096395,0.242206
1211,235421029,0.932459,0.203268,0.019947,0.298002,-0.076321,-0.082820,0.232602
1212,235437696,0.932422,0.203462,0.019834,0.297991,-0.069498,-0.024386,0.282724
1213,235454363,0.932406,0.203530,0.019852,0.297994,-0.022625,0.044541,0.275525
1214,235471030,0.932422,0.203479,0.019824,0.297981,0.012115,0.042751,0.223986
1215,235487697,0.932448,0.203370,0.019802,0.297975,0.034476,0.072501,0.264745
1216,235504364,0.932471,0.203268,0.019817,0.297972,0.031904,0.022988,0.282290
1217,235521031,0.932491,0.203214,0.019888,0.297943,-0.006120,-0.066637,0.239808
1218,235537698,0.932493,0.203269,0.019923,0.297895,-0.042504,-0.070210,0.249070
1219,235554365,0.932493,0.203283,0.019931,0.297884,-0.092277,-0.008808,0.283689
1220,235571032,0.932499,0.203206,0.019852,0.297925,-0.013905,-0.025152,0.190953
1221,235587699,0.932492,0.203142,0.019826,0.297991,-0.017075,-0.006911,0.176695
1222,235604366,0.932482,0.203072,0.019701,0.298078,0.020842,-0.047654,0.198178
1223,235621033,0.932473,0.203076,0.019581,0.298111,-0.001741,-0.051429,0.275164
1224,235637700,0.932480,0.203085,0.019551,0.298088,-0.014398,-0.019654,0.277314
1225,235654367,0.932502,0.203003,0.019492,0.298076,-0.035339,-0.032509,0.247531
1226,235671034,0.932521,0.202975,0.019416,0.298042,-0.012101,-0.030681,0.268135
1227,235687701,0.932554,0.202803,0.019296,0.298065,-0.034825,-0.011253,0.299431
1228,235704368,0.932588,0.202628,0.019132,0.298085,-0.044693,-0.051436,0.263632
1229,235721035,0.932609,0.202561,0.019001,0.298074,-0.043040,-0.011980,0.254510
1230,235737702,0.932648,0.202437,0.018847,0.298049,-0.016193,0.004403,0.248378
1231,235754369,0.932684,0.202252,0.018735,0.298067,-0.018513,-0.007822,0.245518
1232,235771036,0.932730,0.202029,0.018574,0.298085,0.081778,-0.070935,0.284438
1233,235787703,0.932747,0.201937,0.018572,0.298094,0.034360,-0.092671,0.272511
1234,235804370,0.932765,0.201863,0.018657,0.298082,-0.014695,-0.037829,0.255569
1235,235821037,0.932803,0.201690,0.018678,0.298079,-0.025624,-0.034177,0.274172
1236,235837704,0.932820,0.201601,0.018760,0.298080,-0.019084,0.006548,0.247728
1237,235854371,0.932828,0.201516,0.018761,0.298115,-0.053487,-0.004116,0.242478
1238,235871038,0.932823,0.201462,0.018743,0.298166,-0.019152,0.023694,0.241405
1239,235887705,0.932809,0.201414,0.018682,0.298245,0.015812,0.008466,0.226182
1240,235904372,0.932795,0.201388,0.018604,0.298312,0.004156,-0.056562,0.227216
1241,235921039,0.932777,0.201437,0.018553,0.298341,-0.010206,-0.079416,0.256263
1242,235937706,0.932779,0.201455,0.018566,0.298319,0.001627,-0.006268,0.300552
1243,235954373,0.932788,0.201421,0.018614,0.298311,-0.048929,-0.020059,0.251237
1244,235971040,0.932800,0.201392,0.018619,0.298294,-0.021671,-0.023272,0.236097
1245,235987707,0.932795,0.201400,0.018611,0.298305,-0.044975,-0.000425,0.239573
1246,236004374,0.932794,0.201359,0.018598,0.298335,0.011311,-0.057018,0.259329
1247,236021041,0.932800,0.201375,0.018697,0.298301,0.004971,-0.085100,0.258354
1248,236037708,0.932817,0.201344,0.018866,0.298259,-0.018148,-0.092864,0.255778
1249,236054375,0.932829,0.201371,0.019091,0.298187,-0.023618,-0.048906,0.255245
1250,236071042,0.932828,0.201405,0.019281,0.298156,-0.066038,-0.022409,0.316627
1251,236087709,0.932843,0.201361,0.019470,0.298126,-0.031552,0.028478,0.263271
1252,236104376,0.932867,0.201255,0.019542,0.298117,-0.027136,0.022970,0.276268
